Bronx Rolling Sales File.  All Sales From March 2016 - February 2017.,,,,,,,,,,,,,,,,,,,,
Sales File as of 3/9/2017  Co-op Sales Files as of 3/10/2017,,,,,,,,,,,,,,,,,,,,
Neighborhood Names and Descriptive Data as of 1/6/2017,,,,,,,,,,,,,,,,,,,,
Building Class Category is based on Building Class at Time of Sale.,,,,,,,,,,,,,,,,,,,,
BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY DWELLINGS                    ,1,4455,16, ,A1,2424 HERING AVENUE                       ,            ,10469,1,0,1,2458,1168,1935,1,A1,450000,02/02/17
2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY DWELLINGS                    ,1,4455,67, ,A2,2410 ESPLANADE AVENUE                    ,            ,10469,1,0,1,4275,2520,1970,1,A2,460000,31/03/16
2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY DWELLINGS                    ,1,4457,13, ,A5,2516 YATES AVENUE                        ,            ,10469,1,0,1,1800,1782,1940,1,A5,405000,28/07/16
2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY DWELLINGS                    ,1,4457,49, ,A5,1132 ALLERTON AVENUE                     ,            ,10469,1,0,1,2500,1180,1960,1,A5,0,26/05/16
2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY DWELLINGS                    ,1,4457,53, ,A5,1142 ALLERTON AVENUE                     ,            ,10469,1,0,1,2100,1180,1960,1,A5,400000,10/11/16
2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY DWELLINGS                    ,1,4458,19, ,A1,2532 HERING AVENUE                       ,            ,10469,1,0,1,2500,1024,1925,1,A1,300000,16/06/16
2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY DWELLINGS                    ,1,4458,71, ,A2,2531 TENBROECK AVENUE                    ,            ,10469,1,0,1,2100,1564,1950,1,A2,325000,05/08/16
2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY DWELLINGS                    ,1,4462,11, ,A1,2514 TENBROECK AVENUE                    ,            ,10469,1,0,1,2500,1850,1940,1,A1,554000,04/08/16
2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY DWELLINGS                    ,1,4462,36, ,A5,2578 TENBROECK AVENUE                    ,            ,10469,1,0,1,2325,1620,1950,1,A5,10,19/07/16
2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY DWELLINGS                    ,1,4462,57, ,A1,2565 PEARSALL AVE                        ,            ,10469,1,0,1,2417,1940,1950,1,A1,540000,15/11/16
2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY DWELLINGS                    ,1,4463,29, ,A5,2556 STEDMAN PLACE                       ,            ,10469,1,0,1,2250,1584,1960,1,A5,365000,23/12/16
2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY DWELLINGS                    ,1,4463,30, ,A5,2558 STEDMAN PLACE                       ,            ,10469,1,0,1,2250,1584,1960,1,A5,500,11/07/16
2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY DWELLINGS                    ,1,4466,17, ,A5,2430 WILSON AVENUE                       ,            ,10469,1,0,1,1800,1584,1950,1,A5,0,15/09/16
2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY DWELLINGS                    ,1,4466,51, ,A2,2441 YOUNG AVENUE                        ,            ,10469,1,0,1,3558,716,1940,1,A2,360000,03/02/17
2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY DWELLINGS                    ,1,4466,119, ,A5,2440 WILSON AVENUE                       ,            ,10469,1,0,1,1800,1584,1950,1,A5,485000,15/07/16
2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY DWELLINGS                    ,1,4467,56, ,A5,2431 FISH AVENUE                         ,            ,10469,1,0,1,3392,2058,1950,1,A5,0,03/10/16
2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY DWELLINGS                    ,1,4470,77, ,A1,2529 FISH AVENUE                         ,            ,10469,1,0,1,3742,1881,1960,1,A1,462500,08/12/16
2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY DWELLINGS                    ,1,4472,48, ,A1,2433 MORGAN AVENUE                       ,            ,10469,1,0,1,2500,1980,1955,1,A1,485000,22/06/16
2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY DWELLINGS                    ,1,4472,56, ,A1,2413 MORGAN AVENUE                       ,            ,10469,1,0,1,2417,1848,1940,1,A1,0,18/11/16
2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY DWELLINGS                    ,1,4473,8, ,A1,2400 MORGAN AVENUE                       ,            ,10469,1,0,1,2500,1976,1930,1,A1,350000,08/02/17
2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY DWELLINGS                    ,1,4473,13, ,A2,2418 MORGAN AVENUE                       ,            ,10469,1,0,1,2500,1093,1920,1,A2,465000,06/09/16
2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY DWELLINGS                    ,1,4473,14, ,A1,2420 MORGAN AVE                          ,            ,10469,1,0,1,2500,1548,1915,1,A1,610000,23/05/16
2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY DWELLINGS                    ,1,4473,51, ,A2,2425 FENTON AVENUE                       ,            ,10469,1,0,1,3742,1811,1925,1,A2,360000,18/11/16
2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY DWELLINGS                    ,1,4474,34, ,A5,2562 FISH AVENUE                         ,            ,10469,1,0,1,2500,2055,1951,1,A5,550000,28/09/16
2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY DWELLINGS                    ,1,4474,36, ,A5,2566 FISH AVE                            ,            ,10469,1,0,1,2333,1720,1956,1,A5,0,07/02/17
2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY DWELLINGS                    ,1,4475,103, ,A5,1415 MACE AVE                            ,            ,10469,1,0,1,2000,1633,1945,1,A5,1,14/09/16
2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY DWELLINGS                    ,1,4476,6, ,A5,2500 MORGAN AVE                          ,            ,10469,1,0,1,2300,1620,1945,1,A5,540570,29/08/16
2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY DWELLINGS                    ,1,4476,58, ,A1,2561 FENTON AVENUE                       ,            ,10469,1,0,1,2500,1260,1930,1,A1,425000,14/02/17
2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY DWELLINGS                    ,1,4480,30, ,A5,2552 FENTON AVENUE                       ,            ,10469,1,0,1,2400,1925,1940,1,A5,0,24/03/16
2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY DWELLINGS                    ,1,4480,30, ,A5,2552 FENTON AVENUE                       ,            ,10469,1,0,1,2400,1925,1940,1,A5,0,24/03/16
2,PELHAM PARKWAY NORTH     ,01  ONE FAMILY DWELLINGS                    ,1,4480,59, ,A5,2561 EASTCHESTER ROAD                    ,            ,10469,1,0,1,2500,2178,1950,1,A5,0,15/11/16
2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1,4345,33, ,B9,766 ASTOR AVE                            ,            ,10467,2,0,2,2500,2175,1960,1,B9,440000,22/03/16
2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1,4348,26, ,B1,2344 HOLLAND AVENUE                      ,            ,10467,2,0,2,2200,1857,1970,1,B1,393380,24/08/16
2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1,4348,50, ,B9,2315 WALLACE                             ,            ,10467,2,0,2,2500,2070,1960,1,B9,200000,16/02/17
2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1,4352,26, ,B1,778 WARING AVENUE                        ,            ,10467,2,0,2,2200,1588,1955,1,B1,270000,26/01/17
2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1,4352,29, ,B1,784 WARING AVENUE                        ,            ,10467,2,0,2,2500,1648,1955,1,B1,0,27/06/16
2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1,4352,35, ,B1,2341 BARNES                              ,            ,10467,2,0,2,2500,1800,1955,1,B1,225000,23/09/16
2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1,4353,25, ,B1,804 WARING AVENUE                        ,            ,10467,2,0,2,2908,1874,1950,1,B1,0,28/04/16
2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1,4353,35, ,B1,2333 MATTHEWS AVENUE                     ,            ,10467,2,0,2,5000,2958,1940,1,B1,630000,12/09/16
2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1,4354,16, ,B1,2322 MATTHEWS AVENUE                     ,            ,10467,2,0,2,2500,2425,1950,1,B1,540800,23/03/16
2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1,4364,21, ,B1,1066 STELL PLACE                         ,            ,10469,2,0,2,2805,2592,1920,1,B1,660000,24/05/16
2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1,4364,31, ,B9,1050 WARING AVENUE                       ,            ,10469,2,0,2,2550,2966,1960,1,B9,0,28/12/16
2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1,4364,31, ,B9,1050 WARING AVENUE                       ,            ,10469,2,0,2,2550,2966,1960,1,B9,300000,28/12/16
2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1,4364,32, ,B1,1054 WARING AVE                          ,            ,10469,2,0,2,2775,2132,1960,1,B1,0,07/03/16
2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1,4375,15, ,B1,2322 PEARSALL AVENUE                     ,            ,10469,2,0,2,3742,3614,1955,1,B1,605000,28/09/16
2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1,4375,28, ,B3,2321 THROOP                              ,            ,10469,2,0,2,3300,2184,1955,1,B3,464250,02/05/16
2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1,4377,15, ,B1,2230 BOUCK AVENUE                        ,            ,10469,2,0,2,2900,2351,1975,1,B1,0,28/07/16
2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1,4379,8, ,B3,1325 PELHAM PARKWAY NORTH                ,            ,10469,2,0,2,3500,1856,1950,1,B3,0,10/05/16
2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1,4381,23, ,B3,1308 WARING AVENUE                       ,            ,10469,2,0,2,3025,2066,1955,1,B3,460000,23/09/16
2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1,4382,3, ,B1,1339 ASTOR AVENUE                        ,            ,10469,2,0,2,3200,2201,1955,1,B1,490000,03/03/16
2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1,4384,7, ,B1,1405 PELHAM PARKWAY NORTH                ,            ,10469,2,0,2,3025,2694,1960,1,B1,0,28/06/16
2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1,4384,27, ,B1,1402 ASTOR AVENUE                        ,            ,10469,2,0,2,2492,2265,1950,1,B1,670000,28/11/16
2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1,4385,7, ,B1,1427 PELHAM PARKWAY NORTH                ,            ,10469,2,0,2,2336,2258,1960,1,B1,600000,29/07/16
2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1,4385,25, ,B1,2236 MORGAN AVENUE                       ,            ,10469,2,0,2,3600,2400,1955,1,B1,0,01/12/16
2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1,4388,42, ,B1,2319 FENTON AVENUE                       ,            ,10469,2,0,2,2800,1690,1955,1,B1,530000,27/05/16
2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1,4439,16, ,S2,2536 BOSTON ROAD                         ,            ,10467,2,1,3,2133,2055,1905,1,S2,0,23/09/16
2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1,4440,51, ,B1,2515 MATTHEWS AVENUE                     ,            ,10467,2,0,2,1800,1831,1955,1,B1,0,31/05/16
2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1,4440,51, ,B1,2515 MATTHEWS AVENUE                     ,            ,10467,2,0,2,1800,1831,1955,1,B1,0,31/05/16
2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1,4440,52, ,B1,2513 MATTHEWS AVENUE                     ,            ,10467,2,0,2,1800,1831,1955,1,B1,0,18/10/16
2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1,4440,52, ,B1,2513 MATTHEWS AVENUE                     ,            ,10467,2,0,2,1800,1831,1955,1,B1,0,22/06/16
2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1,4441,7, ,B1,827 MACE AVENUE                          ,            ,10467,2,0,2,2500,1956,1920,1,B1,525000,18/05/16
2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1,4445,127, ,B1,2554 BRONXWOOD AVENUE                    ,            ,10469,2,0,2,2500,1960,1950,1,B1,10,30/10/16
2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1,4446,6, ,B1,927 MACE AVENUE                          ,            ,10469,2,0,2,2600,2052,1965,1,B1,0,05/11/16
2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1,4446,27, ,B3,2556 RADCLIFF AVENUE                     ,            ,10469,2,0,2,5000,1760,1940,1,B3,495000,10/11/16
2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1,4446,62, ,B1,2537 COLDEN                              ,            ,10469,2,0,2,2442,2125,1965,1,B1,0,30/12/16
2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1,4447,28, ,B1,2560 COLDEN AVENUE                       ,            ,10469,2,0,2,1700,2160,1965,1,B1,330000,09/09/16
2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1,4447,32, ,B1,2568 COLDEN AVENUE                       ,            ,10469,2,0,2,1425,2160,1965,1,B1,0,08/03/16
2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1,4450,59, ,B1,2535 HONE AVENUE                         ,            ,10469,2,0,2,2125,1560,1945,1,B1,370000,12/05/16
2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1,4451,10, ,B3,2510 HONE AVENUE                         ,            ,10469,2,0,2,2500,1473,1935,1,B3,335000,18/07/16
2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1,4451,15, ,B1,2520 HONE AVENUE                         ,            ,10469,2,0,2,2500,1550,1940,1,B1,340000,22/09/16
2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1,4452,60, ,B3,2561 LACONIA AVENUE                      ,            ,10469,2,0,2,2500,1615,1940,1,B3,480000,08/07/16
2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1,4452,61, ,B3,2559 LACONIA AVENUE                      ,            ,10469,2,0,2,2500,1615,1940,1,B3,380000,28/07/16
2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1,4453,5, ,B3,2400 LACONIA AVENUE                      ,            ,10469,2,0,2,5000,2324,1930,1,B3,325000,09/06/16
2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1,4453,5, ,B3,2400 LACONIA AVENUE                      ,            ,10469,2,0,2,5000,2324,1930,1,B3,0,09/06/16
2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1,4453,18, ,B3,2426 LACONIA AVENUE                      ,            ,10469,2,0,2,2800,2330,1935,1,B3,610000,09/08/16
2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1,4453,32, ,B1,2450 LACONIA AVENUE                      ,            ,10469,2,0,2,3742,3085,1940,1,B1,735000,14/07/16
2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1,4457,76, ,B3,2513 HERING AVENUE                       ,            ,10469,2,0,2,4042,2599,1950,1,B3,670000,22/09/16
2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1,4458,12, ,B1,2516 HERING AVENUE                       ,            ,10469,2,0,2,3742,1440,1935,1,B1,0,13/05/16
2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1,4458,72, ,B3,2529 TENBROECK AVENUE                    ,            ,10469,2,0,2,2100,1788,1940,1,B3,0,31/08/16
2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1,4463,2, ,B1,1245 MACE AVENUE                         ,            ,10469,2,0,2,3075,1584,1955,1,B1,670000,16/02/17
2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1,4463,5, ,B1,1237 MACE AVENUE                         ,            ,10469,2,0,2,3150,1584,1955,1,B1,0,21/10/16
2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1,4463,5, ,B1,1237 MACE AVENUE                         ,            ,10469,2,0,2,3150,1584,1955,1,B1,0,27/09/16
2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1,4463,207, ,B1,11 GABRIEL DRIVE                         ,            ,10469,2,0,2,1908,2640,1991,1,B1,670000,05/07/16
2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1,4465,1, ,B1,1291 WARING AVENUE                       ,            ,10469,2,0,2,2500,3564,1975,1,B1,650000,18/04/16
2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1,4465,33, ,B1,1288 MACE AVENUE                         ,            ,10469,2,0,2,2500,2300,1950,1,B1,520000,26/04/16
2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1,4467,48, ,B9,2447 FISH AVE                            ,            ,10469,2,0,2,1800,1813,1955,1,B9,0,18/01/17
2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1,4469,9, ,B9,2504 WILSON AVENUE                       ,            ,10469,2,0,2,2000,2220,1945,1,B9,432000,03/10/16
2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1,4469,148, ,B1,2572 WILSON AVENUE                       ,            ,10469,2,0,2,2700,1446,1950,1,B1,360000,20/01/17
2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1,4470,30, ,B1,2550 YOUNG AVENUE                        ,            ,10469,2,0,2,3200,1982,1955,1,B1,523000,22/04/16
2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1,4471,39, ,B3,1364 MACE AVENUE                         ,            ,10469,2,0,2,3978,2239,1945,1,B3,0,20/07/16
2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1,4472,1, ,B3,2401 MORGAN AVENUE                       ,            ,10469,2,0,2,3750,1312,1940,1,B3,673000,17/10/16
2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1,4472,1, ,B3,2401 MORGAN AVENUE                       ,            ,10469,2,0,2,3750,1312,1940,1,B3,0,18/07/16
2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1,4472,1, ,B3,2401 MORGAN AVENUE                       ,            ,10469,2,0,2,3750,1312,1940,1,B3,699128,27/06/16
2,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1,4472,3, ,B1,2409 MORGAN AVENUE                       ,            ,10469,2,0,2,4000,2206,1950,1,B1,373364,20/09/16
2,PELHAM PARKWAY NORTH     ,03  THREE FAMILY DWELLINGS                  ,1,4345,24, ,C0,2234 HOLLAND AVENUE                      ,            ,10467,3,0,3,5000,2040,1920,1,C0,0,25/07/16
2,PELHAM PARKWAY NORTH     ,03  THREE FAMILY DWELLINGS                  ,1,4369,1, ,C0,2302 ESPLANADE                           ,            ,10469,3,0,3,2185,2142,1940,1,C0,795000,22/02/17
2,PELHAM PARKWAY NORTH     ,03  THREE FAMILY DWELLINGS                  ,1,4369,35, ,C0,2329 ESPLANADE AVENUE                    ,            ,10469,3,0,3,3325,4090,1920,1,C0,315000,10/09/16
2,PELHAM PARKWAY NORTH     ,03  THREE FAMILY DWELLINGS                  ,1,4369,35, ,C0,2329 ESPLANADE AVENUE                    ,            ,10469,3,0,3,3325,4090,1920,1,C0,0,15/07/16
2,PELHAM PARKWAY NORTH     ,03  THREE FAMILY DWELLINGS                  ,1,4369,73, ,C0,1145 ASTOR AVENUE                        ,            ,10469,3,0,3,3258,3228,1925,1,C0,0,05/07/16
2,PELHAM PARKWAY NORTH     ,03  THREE FAMILY DWELLINGS                  ,1,4436,15, ,C0,2430 WALLACE AVENUE                      ,            ,10467,3,0,3,5000,3486,1910,1,C0,0,14/04/16
2,PELHAM PARKWAY NORTH     ,03  THREE FAMILY DWELLINGS                  ,1,4436,15, ,C0,2430 WALLACE AVENUE                      ,            ,10467,3,0,3,5000,3486,1910,1,C0,0,14/04/16
2,PELHAM PARKWAY NORTH     ,03  THREE FAMILY DWELLINGS                  ,1,4436,20, ,C0,2438 WALLACE AVENUE                      ,            ,10467,3,0,3,2500,3720,1910,1,C0,470000,20/06/16
2,PELHAM PARKWAY NORTH     ,03  THREE FAMILY DWELLINGS                  ,1,4441,45, ,C0,2563 BRONXWOOD AVENUE                    ,            ,10469,3,0,3,2500,2672,1930,1,C0,470000,01/03/16
2,PELHAM PARKWAY NORTH     ,03  THREE FAMILY DWELLINGS                  ,1,4450,5, ,C0,2515 HONE AVENUE                         ,            ,10469,3,0,3,2672,4896,1975,1,C0,580000,15/07/16
2,PELHAM PARKWAY NORTH     ,03  THREE FAMILY DWELLINGS                  ,1,4455,34, ,C0,1170 MACE AVENUE                         ,            ,10469,3,0,3,4200,2865,1925,1,C0,540000,26/08/16
2,PELHAM PARKWAY NORTH     ,05  TAX CLASS 1 VACANT LAND                 ,1B,4455,47, ,V0,2437 ESPLANADE                           ,            ,10469,0,0,0,4396,0,0,1,V0,400000,21/02/17
2,PELHAM PARKWAY NORTH     ,05  TAX CLASS 1 VACANT LAND                 ,1B,4457,30, ,V0,2564 YATES AVENUE                        ,            ,10469,0,0,0,2500,0,0,1,V0,150000,20/04/16
2,PELHAM PARKWAY NORTH     ,05  TAX CLASS 1 VACANT LAND                 ,1B,4457,30, ,V0,2564 YATES AVENUE                        ,            ,10469,0,0,0,2500,0,0,1,V0,60000,20/04/16
2,PELHAM PARKWAY NORTH     ,05  TAX CLASS 1 VACANT LAND                 ,1B,4465,35, ,V0,N/A WILSON AVENUE                        ,            ,10469,0,0,0,625,0,0,1,V0,0,26/04/16
2,PELHAM PARKWAY NORTH     ,05  TAX CLASS 1 VACANT LAND                 ,1B,4466,49, ,V0,N/A YOUNG AVENUE                         ,            ,10469,0,0,0,1055,0,0,1,V0,0,03/02/17
2,PELHAM PARKWAY NORTH     ,05  TAX CLASS 1 VACANT LAND                 ,1B,4472,49, ,V0,N/A MORGAN AVENUE                        ,            ,10469,0,0,0,2500,0,0,1,V0,0,22/06/16
2,PELHAM PARKWAY NORTH     ,05  TAX CLASS 1 VACANT LAND                 ,1B,4472,55, ,V0,MORGAN AVENUE                            ,            ,0,0,0,0,2500,0,0,1,V0,664000,18/11/16
2,PELHAM PARKWAY NORTH     ,05  TAX CLASS 1 VACANT LAND                 ,1B,4473,15, ,V0,N/A MORGAN AVENUE                        ,            ,10469,0,0,0,2500,0,0,1,V0,0,23/05/16
2,PELHAM PARKWAY NORTH     ,07  RENTALS - WALKUP APARTMENTS             ,2A,4446,55, ,C3,2551 COLDEN AVENUE                       ,            ,10469,4,0,4,2500,3600,1939,2,C3,595000,09/09/16
2,PELHAM PARKWAY NORTH     ,07  RENTALS - WALKUP APARTMENTS             ,2A,4447,15, ,C2,2532 COLDEN AVENUE                       ,            ,10469,5,0,5,2525,3700,1941,2,C2,730000,27/05/16
2,PELHAM PARKWAY NORTH     ,07  RENTALS - WALKUP APARTMENTS             ,2A,4457,26, ,C3,2552 YATES AVENUE                        ,            ,10469,4,0,4,3742,4492,2015,2,C3,0,09/03/16
2,PELHAM PARKWAY NORTH     ,08  RENTALS - ELEVATOR APARTMENTS           ,2,4439,5, ,D1,777 MACE AVENUE                          ,            ,10467,63,0,63,14400,65400,1964,2,D1,12500000,21/03/16
2,PELHAM PARKWAY NORTH     ,10  COOPS - ELEVATOR APARTMENTS             ,2,4343,1, ,D4,"2235 CRUGER AVENUE, 5C                   ",            ,10467,0,0,0,0,0,1952,2,D4,70500,16/03/16
2,PELHAM PARKWAY NORTH     ,10  COOPS - ELEVATOR APARTMENTS             ,2,4343,1, ,D4,"2215 CRUGER AVENUE, 4C                   ",            ,10467,0,0,0,0,0,1952,2,D4,65000,07/04/16
2,PELHAM PARKWAY NORTH     ,10  COOPS - ELEVATOR APARTMENTS             ,2,4343,1, ,D4,"2275 CRUGER AVENUE, 2F                   ",            ,10467,0,0,0,0,0,1952,2,D4,57000,10/11/16
2,PELHAM PARKWAY NORTH     ,14  RENTALS - 4-10 UNIT                     ,2A,4446,37, ,S3,928 ALLERTON AVENUE                      ,            ,10469,3,1,4,2502,3700,1928,2,S3,580000,28/04/16
2,PELHAM PARKWAY NORTH     ,14  RENTALS - 4-10 UNIT                     ,2A,4446,37, ,S3,928 ALLERTON AVENUE                      ,            ,10469,3,1,4,2502,3700,1928,2,S3,0,28/04/16
2,PELHAM PARKWAY NORTH     ,29  COMMERCIAL GARAGES                      ,4,4343,31, ,G4,2290 WHITE PLAINS ROAD                   ,            ,10467,0,1,1,10888,1350,1933,4,G4,539000,20/05/16
2,PELHAM PARKWAY SOUTH     ,01  ONE FAMILY DWELLINGS                    ,1,4202,37, ,A1,1846 HERING AVENUE                       ,            ,10461,1,0,1,2800,1476,1930,1,A1,557500,17/08/16
2,PELHAM PARKWAY SOUTH     ,01  ONE FAMILY DWELLINGS                    ,1,4202,72, ,A1,1180 LAKEWOOD PLACE                      ,            ,10461,1,0,1,4524,2010,1925,1,A1,710000,07/11/16
2,PELHAM PARKWAY SOUTH     ,01  ONE FAMILY DWELLINGS                    ,1,4202,74, ,A1,1186 LAKEWOOD PL                         ,            ,10461,1,0,1,5885,1480,1925,1,A1,625000,18/10/16
2,PELHAM PARKWAY SOUTH     ,01  ONE FAMILY DWELLINGS                    ,1,4203,34, ,A5,1834 TENBROECK AVENUE                    ,            ,10461,1,0,1,2525,1980,1935,1,A5,455000,01/08/16
2,PELHAM PARKWAY SOUTH     ,01  ONE FAMILY DWELLINGS                    ,1,4203,35, ,A5,1838 TENBROECK AVENUE                    ,            ,10461,1,0,1,2525,1980,1935,1,A5,0,30/06/16
2,PELHAM PARKWAY SOUTH     ,01  ONE FAMILY DWELLINGS                    ,1,4205,44, ,A5,1778 SEMINOLE AVENUE                     ,            ,10461,1,0,1,1940,1600,1941,1,A5,0,30/03/16
2,PELHAM PARKWAY SOUTH     ,01  ONE FAMILY DWELLINGS                    ,1,4220,10, ,A2,1516 MC DONALD STREET                    ,            ,10461,1,0,1,2156,1660,1956,1,A2,375000,16/06/16
